EMD-30008 C1 3.27 6lxw
EMD-30012 C1 2.38 6ly5
EMD-30013 C1 3.6 n/a
EMD-30014 C1 3.5 6ly8
EMD-30015 C1 3.93 6ly9
EMD-30016 None 3.1 6lyg
EMD-30017 C7 3.3 6lyp
EMD-30019 C1 3.2 6lyy
EMD-30020 C1 3.3 6lz0
EMD-30021 D2 3.2 6lz1
EMD-30022 D2 3.2 6lz3
EMD-30023 C1 4.2 n/a
EMD-30024 None 7.2 n/a
EMD-30025 C1 5.6 n/a
EMD-30026 C1 8.19 6k4j
EMD-30027 C1 7.3 6k4j
EMD-30028 C7 3.2 6m02
EMD-30029 C2 4.36 6m04
EMD-3003 I 12.3 n/a
EMD-30034 None 2.7 6m0r
EMD-30035 None 3.6 6m0s
EMD-30036 None 4.6 6k0a
EMD-30037 None 2.38 6m15
EMD-30038 None 2.83 6m16
EMD-30039 None 2.9 6m17
EMD-3004 I 12.5 n/a
EMD-30040 C2 2.9 6m18
EMD-30041 None 4.5 6m1d
EMD-30042 None 2.7 n/a
EMD-30043 None 3.1 n/a
EMD-30044 None 2.7 n/a
EMD-30045 C1 2.9 n/a
EMD-30046 C1 3.5 n/a
EMD-30047 C1 3.6 6m1h
EMD-30048 C1 3.5 6m1i
EMD-30049 C2 3.2 6m1y
EMD-30050 None 2.9 n/a
EMD-30051 None 3.1 n/a
EMD-30058 None 2.7 6m22
EMD-30059 None 2.8 n/a
EMD-30060 None 2.7 n/a
EMD-30061 None 3.2 6m23
EMD-30062 None 2.9 n/a
EMD-30063 None 2.9 n/a
EMD-30067 None 3.8 6m2w
EMD-30069 C1 2.7 6m32
EMD-30070 C2 3.6 n/a
EMD-30071 None 3.55 6m39
EMD-30072 None 3.9 6m3w
EMD-30073 O 2.24 6m3x
EMD-30076 None 4.4 6m4d
EMD-30077 None 2.8 6m4g
EMD-30078 None 3.9 6m4h
EMD-30083 O 2.6 6m52
EMD-30084 O 2.4 6m54
EMD-30090 None 3.5 6m5r
EMD-30091 None 3.9 6m5s
EMD-30092 None 3.6 6m5t
EMD-30093 None 3.8 6m5u
EMD-30094 None 4.5 6m5v
EMD-30108 None 3.2 6m62
EMD-30109 None 4.8 n/a
EMD-30110 None 6.0 n/a
EMD-30111 None 5.9 n/a
EMD-30112 None 3.9 n/a
EMD-30113 None 5.9 n/a
EMD-30114 None 4.1 6m66
EMD-30115 None 3.6 6m67
EMD-30116 None 4.6 6m68
EMD-30117 C1 5.0 6m6a
EMD-30118 C1 4.1 6m6b
EMD-30119 C1 3.1 6m6c
EMD-30126 C1 5.9 6m6z
EMD-30127 C1 2.9 6m71
EMD-30128 C2 3.1 6m79
EMD-3013 I 3.44 5a32
EMD-3014 I 3.04 5a33
EMD-30143 C2 3.8 7bp3
EMD-30146 I 4.1 n/a
EMD-30152 C5 3.5 n/a
EMD-30155 None 4.8 7bqt
EMD-30156 C1 5.5 n/a
EMD-30157 C5 4.2 7bqx
EMD-30158 C1 4.3 7br7
EMD-30159 C5 3.8 7br8
EMD-3016 C1 16 5a42
EMD-30160 C9 3.6 7brm
EMD-30161 None 4.5 7dbp
EMD-30162 I 4.1 7bsi
EMD-30163 C1 4.0 7bsp
EMD-30164 None 3.2 7bsq
EMD-30165 None 3.3 7bss
EMD-30166 None 4.37 7bst
EMD-30167 None 3.2 7bsu
EMD-30168 None 3.0 7bsv
EMD-30169 None 3.9 7bsw
EMD-3017 C1 14.5 n/a
EMD-30170 None 3.12 7bt6
EMD-30172 None 3.0 n/a
EMD-30173 None 4.25 n/a
EMD-30174 None 3.22 7btb
EMD-30175 None 3.77 n/a
EMD-30176 None 4.21 n/a
EMD-30178 C1 2.95 7btf
EMD-3018 C1 17 n/a
EMD-30180 None 3.97 7bto
EMD-30181 None 4.01 7btp
EMD-30182 None 4.54 7btq
EMD-30183 None 4.54 7btr
EMD-30184 None 6.17 n/a
EMD-30185 None 7.38 n/a
EMD-30186 None 6.72 n/a
EMD-30187 None 6.33 n/a
EMD-30188 None 6.3 n/a
EMD-3019 C1 3.9 5a2q
EMD-30192 None 3.8 7bu8
EMD-30193 None 4.8 7bua
EMD-30194 None 4.2 7bub
EMD-30195 None 4.5 7bud
EMD-30196 None 7.8 7bue
EMD-30197 None 6.1 7buf
EMD-30209 None 2.8 7bv1
EMD-30210 None 2.5 7bv2
EMD-30211 C1 11.1 n/a
EMD-30212 None 3.2 n/a
EMD-30213 C1 3.26 n/a
EMD-30214 C1 3.64 n/a
EMD-30215 C1 3.14 7bv8
EMD-30216 C1 2.9 7bvc
EMD-30217 C1 2.81 7bve
EMD-30218 C1 2.97 7bvf
EMD-30219 C1 3.1 7bvg
EMD-30220 C1 3.45 7bvp
EMD-30221 C1 3.9 7bw0
EMD-30226 None 3.7 7bw4
EMD-30228 C1 3.7 7bw6
EMD-30233 C1 2.9 7bwm
EMD-30234 C1 3.5 7bwr
EMD-30236 C2 3.6 7bx8
EMD-30238 C2 3.7 7bxu
EMD-30244 None 2.5 7byl
EMD-30245 None 3.1 7bym
EMD-30246 None 3.3 7byn
EMD-30247 C1 3.84 7byr
EMD-30248 None 3.5 n/a
EMD-30249 None 3.82 7bz2
EMD-3025 O 35 n/a
EMD-30250 None 4.1 n/a
EMD-30251 None 6.3 n/a
EMD-30252 None 3.26 7bzf
EMD-30253 None 3.1 7bzn
EMD-30254 None 3.2 7bzo
EMD-30259 None 3.0 7bzt
EMD-30260 None 3.0 7bzu
EMD-30267 None 3.9 7c0m
EMD-30268 C1 4.22 7c17
EMD-30274 None 4.2 7c2e
EMD-30275 None 2.93 7c2k
EMD-30276 None 3.1 7c2l
EMD-30277 None 3.3 n/a
EMD-30283 None 3.03 n/a
EMD-30284 None 3.12 n/a
EMD-30285 None 2.89 7c4j
EMD-30286 None 4.1 n/a
EMD-30287 None 3.6 7c4t
EMD-30290 None 3.4 7c4w
EMD-30291 None 3.5 7c4y
EMD-30292 None 3.3 7c4z
EMD-30293 None 3.4 7c76
EMD-30294 None 3.3 7c77
EMD-30296 C1 2.5 7c79
EMD-30297 C1 2.8 7c7a
EMD-30299 C1 3.3 7c7l
EMD-30300 None 3.0 7c7q
EMD-30301 None 2.9 7c7s
EMD-30303 I 3.7 7c80
EMD-30304 I 3.1 7c81
EMD-30305 C1 3.0 7c8d
EMD-30307 C1 3.68 7c97
EMD-3031 C2 8.5 n/a
EMD-30314 C1 2.82 7c9r
EMD-30315 I 2.9 7c9s
EMD-30316 None 2.9 7c9t
EMD-30317 None 3.4 7c9u
EMD-30318 None 3.3 7c9v
EMD-30319 None 3.6 7c9w
EMD-3032 C2 16 n/a
EMD-30320 I 3.4 7c9x
EMD-30321 I 3.5 7c9y
EMD-30322 I 3.6 7c9z
EMD-30323 None 4.5 7ca3
EMD-30324 None 7.6 7ca5
EMD-30325 None 3.52 7cab
EMD-30327 None 3.41 7cad
EMD-30328 None 3.44 7cae
EMD-30329 None 3.3 7caf
EMD-3033 C1 16 n/a
EMD-30330 None 3.78 7cag
EMD-30331 None 3.9 7cah
EMD-30332 None 3.49 7cai
EMD-30333 None 3.58 7cak
EMD-30334 None 3.2 7cal
EMD-30337 None 4.1 7cbp
EMD-30339 None 3.8 7ccq
EMD-3034 C1 9.5 5a5b
EMD-30340 None 4.9 7ccr
EMD-30341 None 6.2 7ccs
EMD-30343 None 4.7 7cf9
EMD-30344 None 3.0 7cfm
EMD-30345 None 3.0 7cfn
EMD-30346 None 3.56 7cfs
EMD-30347 None 3.9 7cft
EMD-3035 C7 12.6 n/a
EMD-30355 None 2.9 7cge
EMD-30358 None 4.3 7cgn
EMD-3036 I 8.26 n/a
EMD-30362 O 2.05 n/a
EMD-30367 None 3.7 7ch0
EMD-30368 None 2.6 7ch1
EMD-3037 C1 3.75 3jaj
EMD-30374 C1 3.49 7chh
EMD-30375 None 2.87 7chk
EMD-30376 None 3.58 7chw
EMD-3038 C1 3.65 3jag
EMD-30380 D2 27.59 n/a
EMD-30382 None 3.4 7ck6
EMD-30386 None 22.9 n/a
EMD-30389 C1 2.95 7cko
EMD-3039 C1 3.45 3jah
EMD-30390 C1 4.4 7ckq
EMD-30391 C1 3.0 7ckr
EMD-3040 C1 3.83 3jai
EMD-30400 None 3.1 7cm3
EMD-30401 None 2.6 7cm5
EMD-30402 None 3.0 7cm6
EMD-30403 C8 2.6 7cm7
EMD-30406 None 3.4 7cmh
EMD-30407 None 2.9 7cmi
EMD-30408 I 3.4 7cmk
EMD-30414 None 3.43 7cn2
EMD-30415 None 4.4 n/a
EMD-30419 C1 4.7 7cn9
EMD-30436 None 2.6 7cq5
EMD-30437 None 3.0 7cq6
EMD-30438 None 3.55 7cq7
EMD-30443 None 3.1 7cr0
EMD-30444 None 3.4 7cr1
EMD-30445 None 3.2 7cr2
EMD-30446 None 3.6 7cr3
EMD-30447 None 3.9 7cr4
EMD-30448 None 3.7 7cr7
EMD-30449 None 3.16 7crb
EMD-3045 C1 3.9 3jan
EMD-30450 None 3.02 7crc
EMD-30451 None 3.21 n/a
EMD-30453 None 3.75 7cro
EMD-30454 None 3.24 n/a
EMD-30455 None 3.2 7crp
EMD-30456 None 3.15 7crq
EMD-30457 None 3.48 7crr
EMD-3046 C1 3.9 n/a
EMD-30460 None 4.0 7ct5
EMD-30461 None 4.3 n/a
EMD-30462 C1 3.8 7cte
EMD-30463 C1 4.8 7ctf
EMD-30464 None 5.0 7ctg
EMD-30469 None 3.2 7ctt
EMD-3047 C1 3.46 3jam
EMD-30470 None 2.65 7cu3
EMD-30472 None 3.52 7cum
EMD-30473 None 3.5 7cun
EMD-30476 None 5.2 7cvy
EMD-30477 None 4.7 7cvz
EMD-30478 None 5.9 7cw0
EMD-30479 C1 4.5 7cw2
EMD-3048 C1 4.9 3jap
EMD-30480 C1 9.4 7cw3
EMD-30483 None 3.6 7cwm
EMD-30484 None 3.2 7cwn
EMD-30485 None 3.9 7cwo
EMD-30486 None 3.4 7cws
EMD-30488 None 3.5 7cwu
EMD-3049 C1 6.0 3jaq
EMD-30492 None 2.9 7cxm
EMD-30493 None 3.84 7cxn
EMD-30496 None 3.21 7cyc
EMD-30497 None 3.55 7cyd
EMD-3050 C1 14.9 n/a
EMD-30501 C2 4.2 7cyn
EMD-30504 None 2.83 7cyq
EMD-30505 None 2.6 7cz5
EMD-30506 None 4.4 n/a
EMD-3051 D4 24.8 n/a
EMD-3052 D4 21.4 n/a
EMD-30525 None 3.1 7d06
EMD-30526 None 4.0 7d08
EMD-30527 None 3.6 7d09
EMD-30528 None 4.0 7d0a
EMD-3053 D4 24.6 n/a
EMD-30532 None 5.0 7d0f
EMD-30533 None 5.0 7d0g
EMD-30535 D3 3.0 7d0i
EMD-3054 C1 8.2 n/a
EMD-30540 None 8.4 n/a
EMD-30541 None 5.1 n/a
EMD-30545 None 4.7 n/a
EMD-3055 C1 9.8 n/a
EMD-30553 None 4.59 n/a
EMD-30554 None 4.85 n/a
EMD-30555 None 2.8 7d3e
EMD-30556 None 2.6 7d3f
EMD-3056 C1 6 5a5t
EMD-30566 None 2.9 7d3s
EMD-30567 None 3.0 7d3u
EMD-30568 None 4.3 7d43
EMD-30569 None 4.0 7d44
EMD-3057 C1 9 5a5u
EMD-30570 None 3.8 7d45
EMD-30571 None 4.0 7d46
EMD-30572 None 2.57 7d4f
EMD-30579 None 2.99 7dfv
EMD-3058 C1 9 n/a
EMD-30580 None 7.11 n/a
EMD-30581 None 8.39 n/a
EMD-30586 None 2.61 7d60
EMD-30587 None 2.8 7d61
EMD-30589 None 2.94 7d65
EMD-3059 C3 9.32 n/a
EMD-30590 None 3.0 7d68
EMD-30608 C1 3.3 7d7m
EMD-30609 C2 5.2 7d7n
EMD-3061 C1 3.4 5a63
EMD-30610 None 4.0 7d7r
EMD-30615 None 3.4 7d8z
EMD-30616 None 3.6 7d90
EMD-30617 None 2.9 7d99
EMD-3062 C4 4.5 5a6e
EMD-30623 C1 3.3 7da5
EMD-30625 None 4.37 7dag
EMD-3063 C4 4.2 5a6f
EMD-30635 None 4.3 7dcc
EMD-30638 C1 3.15 7dcp
EMD-30639 C1 2.9 7dcq
EMD-3064 C4 5.2 5a6g
EMD-30640 None 3.15 7dcr
EMD-30641 None 5.9 7dcx
EMD-30642 None 5.6 7dd2
EMD-30643 None 3.2 7dd3
EMD-30649 None 7.5 7dd8
EMD-3065 C1 17 n/a
EMD-30651 None 3.0 7ddd
EMD-30654 None 6.3 7ddn
EMD-3066 C1 19 n/a
EMD-30660 None 2.7 7df3
EMD-30661 None 3.8 7df4
EMD-3067 C1 9.3 n/a
EMD-30681 None 3.26 7dhi
EMD-30682 None 3.8 7dhr
EMD-30683 O 1.31 n/a
EMD-30684 O 1.43 n/a
EMD-30685 O 1.35 n/a
EMD-30686 O 1.43 n/a
EMD-30701 None 6.0 7dk3
EMD-30702 None 3.8 7dk4
EMD-30703 None 13.5 7dk5
EMD-30704 None 4.3 7dk6
EMD-30705 None 9.7 7dk7
EMD-30708 None 4.4 7dl2
EMD-30709 None 3.56 n/a
EMD-30710 None 3.85 n/a
EMD-30711 None 4.1 n/a
EMD-3073 C1 4.1 5a79
EMD-3074 C1 4.1 5a7a
EMD-30768 C2 3.63 n/a
EMD-30769 None 3.66 n/a
EMD-3077 C1 5.8 n/a
EMD-30770 None 3.5 n/a
EMD-30772 I 4.67 n/a
EMD-30773 I 6.43 n/a
EMD-30774 I 4.08 n/a
EMD-30777 I 4.33 n/a
EMD-3078 C1 5.1 n/a
EMD-30780 I 4.23 n/a
EMD-30783 None 3.64 7dnh
EMD-30786 C1 6.41 7dnk
EMD-30787 C2 4.19 7dnl
EMD-3079 C1 4.8 5a7u
EMD-3080 D3 8.3 n/a
EMD-3081 D6 9.5 n/a
EMD-3082 D6 7.8 n/a
EMD-3083 C3 6.4 n/a
EMD-3084 C3 8.3 n/a
EMD-3085 C3 7.1 n/a
EMD-3086 C3 16.8 5a7x
EMD-3087 C6 19 5a9k
EMD-3088 C1 23 n/a
EMD-3089 C6 18 n/a
EMD-3090 C1 18 5a9m
EMD-3091 C1 20 n/a
EMD-3092 C3 22 n/a
EMD-3093 C3 17 n/a
EMD-3097 I 10.6 5a8f
EMD-3098 C1 11 n/a
EMD-3099 C1 3.8 5a8l
EMD-3109 I 13 n/a
EMD-3112 C1 19.4 n/a
EMD-3113 C1 21.5 n/a
EMD-3114 C1 11 5fmf
EMD-3115 C1 6 n/a
EMD-3120 C3 4.47 n/a
EMD-3121 C3 4.36 5aco
EMD-3125 C2 4.87 n/a
EMD-3129 I 3.2 5ac9
EMD-3130 I 3.5 5aca
EMD-3133 C1 4.5 5ady
EMD-3134 C1 8.5 n/a
EMD-3135 C1 7.3 n/a
EMD-3136 C1 16 n/a
EMD-3137 I 4.3 5apm
EMD-3138 I 15 n/a
EMD-3139 C12 10.1 n/a
EMD-3140 C11 8.1 n/a
EMD-3141 C11 6.7 n/a
EMD-3142 C10 6.7 n/a
EMD-3143 C1 25.2 n/a
EMD-3144 I 16.9 5any
EMD-3145 C1 3.3 5an9
EMD-3146 C1 4.1 5anb
EMD-3147 C1 4.2 5anc
EMD-3148 I 16.5 n/a
EMD-3149 I 16.8 n/a
EMD-3151 C1 3.4 5apo
EMD-3152 C1 3.9 5apn
EMD-3153 C1 3.7 n/a
EMD-3163 C1 30 n/a
EMD-3164 C1 6.7 5ara
EMD-3165 C1 7.4 5are
EMD-3166 C1 7.2 5arh
EMD-3167 C1 7.4 5ari
EMD-3168 C1 7.4 5fij
EMD-3169 C1 6.4 5fik
EMD-3170 C1 7.1 5fil
EMD-3171 I 12.6 n/a
EMD-3172 I 16.7 n/a
EMD-3173 I 13.3 n/a
EMD-3174 I 14.5 n/a
EMD-3175 I 14.7 n/a
EMD-3176 I 15.0 n/a
EMD-3177 C1 14.5 n/a
EMD-3178 C1 3.9 5fj8
EMD-3179 C1 4.6 5fj9
EMD-3180 C1 4.7 5fja
EMD-3181 C1 9 n/a
EMD-3183 C2 14 n/a
EMD-3184 C1 7.7 n/a
EMD-3185 I 4.8 5fj5
EMD-3186 C1 7.9 5fj6
EMD-3187 C1 7.9 5fj7
EMD-3198 C1 8.04 5fkv
EMD-3199 C1 9.5 5fl8
EMD-3200 C1 11.2 n/a
EMD-3201 C1 8.34 5fku
EMD-3202 C1 7.3 5fkw
EMD-3203 C1 8.9 n/a
EMD-3204 D5 6.1 5fkx
EMD-3205 D5 6.1 5fkz
EMD-3206 D5 6.2 5fl2
EMD-3207 C1 18 n/a
EMD-3212 C2 6.1 n/a
EMD-3213 C2 5.9 5flc
EMD-3218 C1 3.4 5flm
EMD-3219 C1 3.6 n/a
EMD-3220 C1 3.7 n/a
EMD-3221 C1 3.9 5flx
EMD-3223 C1 5.8 n/a
EMD-3224 C1 6.7 n/a
EMD-3225 C1 5.6 n/a
EMD-3226 C1 5.8 n/a
EMD-3227 C1 3.88 5gak
EMD-3231 C2 3.6 5fmg
EMD-3232 C1 20 n/a
EMD-3233 D6 4.4 n/a
EMD-3235 C22 6.7 5fmw
EMD-3237 C1 4.2 5fn2
EMD-3238 C1 4.1 5fn3
EMD-3239 C1 4 5fn4
EMD-3240 C1 4.3 5fn5
EMD-3242 C1 12.3 n/a
EMD-3243 D3 21.4 n/a
EMD-3245 C1 3.6 3jc2
EMD-3246 I 2.8 5foj
EMD-3265 C4 18 n/a
EMD-3266 I 10.1 n/a
EMD-3267 I 10.9 n/a
EMD-3268 I 10.2 n/a
EMD-3269 I 10.1 n/a
EMD-3270 I 13.8 n/a
EMD-3271 I 8.9 n/a
EMD-3272 I 15.9 n/a
EMD-3274 C1 21 n/a
EMD-3275 C1 15 n/a
EMD-3276 C1 4.5 n/a
EMD-3277 C1 6 n/a
EMD-3278 C1 20.89 n/a
EMD-3279 C1 24.23 n/a
EMD-3280 C2 14 n/a
EMD-3281 I 8.5 n/a
EMD-3282 D6 19 n/a
EMD-3283 I 7.6 5fua
EMD-3284 I 9.12 n/a
EMD-3285 C1 4.6 3jcn
EMD-3288 I 25 n/a
EMD-3295 C6 2.3 5ftj
EMD-3296 C6 2.4 5ftk
EMD-3297 C6 3.3 5ftl
EMD-3298 C6 3.2 5ftm
EMD-3299 C6 3.3 5ftn
EMD-3300 C1 19.4 n/a
EMD-3301 C4 5.5 n/a
EMD-3302 C4 6.48 n/a
EMD-3303 I 18 n/a
EMD-3304 C1 10.2 n/a
EMD-3305 C1 8.7 5fur
EMD-3306 C1 8.2 n/a
EMD-3307 C1 7.2 n/a
EMD-3308 C1 4.19 5fuu
EMD-3309 C1 4.30 n/a
EMD-3310 C3 7.2 n/a
EMD-3311 C3 6.7 n/a
EMD-3312 C1 8.80 n/a
EMD-3313 C1 6.7 n/a
EMD-3314 C1 6.4 n/a
EMD-3315 C1 8.8 n/a
EMD-3316 C1 8.3 n/a
EMD-3317 C1 27 n/a
EMD-3318 C1 7.4 n/a
EMD-3319 C1 9.8 n/a
EMD-3320 C1 10.2 n/a
EMD-3321 C1 9.3 n/a
EMD-3322 C1 10.36 n/a
EMD-3323 C6 6.9 n/a
EMD-3324 C6 7.5 n/a
EMD-3325 C6 6.1 n/a
EMD-3326 C1 9 n/a
EMD-3327 C6 8.1 n/a
EMD-3328 C1 9.3 n/a
EMD-3329 C2 6.1 5fvm
EMD-3330 C3 8.2 n/a
EMD-3331 C1 3.8 5g2x
EMD-3332 C1 4.5 5g2y
EMD-3333 C1 4.2 n/a
EMD-3334 C1 9.1 n/a
EMD-3335 C1 10.5 n/a
EMD-3336 C1 10.3 n/a
EMD-3337 C1 3.9 5fwk
EMD-3338 C1 4.0 n/a
EMD-3339 C1 5.6 n/a
EMD-3340 C1 7.2 5fwp
EMD-3341 C1 9 5jwl
EMD-3342 C1 8 5fwm
EMD-3343 C1 8 n/a
EMD-3344 C1 10 n/a
EMD-3347 D7 3.2 n/a
EMD-3348 D7 3.1 n/a
EMD-3350 I 8.3 n/a
EMD-3351 I 8.9 n/a
EMD-3352 C2 6.8 5fxg
EMD-3353 C2 5 5fxh
EMD-3354 C2 5.5 5fxi
EMD-3355 C2 6.25 5fxj
EMD-3356 C2 6.25 5fxk
EMD-3358 I 25 n/a
EMD-3359 I 25 n/a
EMD-3360 I 25 n/a
EMD-3361 I 25 n/a
EMD-3366 C1 4.2 5g06
EMD-3367 C1 11.5 n/a
EMD-3368 C1 13 n/a
EMD-3369 C1 5.8 n/a
EMD-3370 C1 6.7 n/a
EMD-3371 C1 11 n/a
EMD-3372 C1 6.3 n/a
EMD-3374 C6 4.11 5iv5
EMD-3375 C1 3.58 n/a
EMD-3376 C1 3.97 n/a
EMD-3377 C1 4.71 n/a
EMD-3378 C1 4.35 5fyw
EMD-3379 C1 7.5 n/a
EMD-3380 C1 3.89 n/a
EMD-3381 C1 4.09 n/a
EMD-3382 C1 6.1 n/a
EMD-3383 C1 8.8 5fz5
EMD-3384 C1 24 n/a
EMD-3385 C1 3.9 5g04
EMD-3386 C1 3.8 n/a
EMD-3387 C1 4.3 n/a
EMD-3388 C1 3.4 5g05
EMD-3389 C1 3.8 n/a
EMD-3390 C1 4.0 n/a
EMD-3391 C1 19.3 n/a
EMD-3392 C6 3.83 n/a
EMD-3393 C6 4.19 n/a
EMD-3394 C6 4.55 n/a
EMD-3395 C6 4.45 n/a
EMD-3396 C6 6.77 n/a
EMD-3397 C6 3.81 n/a
EMD-3399 C1 19 n/a
EMD-3400 C1 11 5j0n
EMD-3401 C1 7.2 n/a
EMD-3402 I 5.0 n/a
EMD-3403 C1 10.5 n/a
EMD-3404 C1 10.5 n/a
EMD-3406 I 9.85 n/a
EMD-3407 C7 3.26 n/a
EMD-3408 T 22 n/a
EMD-3409 I 20 n/a
EMD-3410 O 25 n/a
EMD-3411 O 29 n/a
EMD-3412 T 27 n/a
EMD-3413 O 40 n/a
EMD-3415 C7 3.26 n/a
EMD-3417 C2 25 n/a
EMD-3421 C1 12 n/a
EMD-3422 C1 17 n/a
EMD-3423 C1 22 n/a
EMD-3424 C1 22 n/a
EMD-3425 C1 19 n/a
EMD-3426 C1 21 n/a
EMD-3427 C1 20 n/a
EMD-3428 C1 21 n/a
EMD-3429 C1 22 n/a
EMD-3430 C1 22 n/a
EMD-3431 C1 29.7 n/a
EMD-3432 C1 6.4 n/a
EMD-3433 C1 6.0 5l9t
EMD-3434 D6 3.8 5m3l
EMD-3435 C6 7.8 5g4g
EMD-3436 C1 7.0 5g4f
EMD-3437 I 8.2 n/a
EMD-3438 I 9.1 n/a
EMD-3439 C1 4.8 5g5l
EMD-3440 C1 5.3 5g5p
EMD-3442 D6 28 n/a
EMD-3443 C1 7.5 n/a
EMD-3444 None 4.8 5m5c
EMD-3445 None 9.3 5m5i,5m5l,5m5m,5m5n,5m5o
EMD-3446 C1 3.8 5m5w
EMD-3447 C1 4.0 5m5x
EMD-3448 C1 4.0 5m5y
EMD-3449 C1 4.6 5m64
EMD-3450 D3 6.6 n/a
EMD-3451 None 4.8 5m6s
EMD-3452 C1 14.0 n/a
EMD-3453 C2 15.0 n/a
EMD-3454 None 25.0 n/a
EMD-3455 D7 2.4 n/a
EMD-3456 D7 2.4 n/a
EMD-3457 D7 2.2 n/a
EMD-3458 C1 22.8 n/a
EMD-3459 None 10.0 5nms
EMD-3460 C1 3.8 5mbv
EMD-3461 C1 3.8 5mc6
EMD-3462 C1 20.2 n/a
EMD-3463 C2 24.8 n/a
EMD-3476 C1 18.3 n/a
EMD-3487 None 22.0 n/a
EMD-3488 None 3.2 5me2
EMD-3489 C1 2.97 5mdv
EMD-3490 C1 3.06 5mdw
EMD-3491 C2 5.3 5mdx
EMD-3492 C1 3.35 5mdy
EMD-3493 C1 3.1 5mdz
EMD-3494 C1 13.5 5me0
EMD-3495 C1 13.5 5me1
EMD-3502 C1 15.0 n/a
EMD-3506 C1 14.0 5mg3
EMD-3507 I 28.2 n/a
EMD-3508 C1 3.1 5mgp
EMD-3509 I 20.6 n/a
EMD-3510 I 23.8 n/a
EMD-3517 C1 20.0 n/a
EMD-3518 T 3.0 n/a
EMD-3521 D5 4.2 6ek5
EMD-3522 None 4.6 5mjs
EMD-3523 C4 4.3 5mke
EMD-3524 C4 4.2 5mkf
EMD-3525 C1 3.6 5mlc
EMD-3526 None 5.4 n/a
EMD-3527 None 4.5 5mlv
EMD-3528 I 2.7 5mm2
EMD-3529 None 4.5 5mm4
EMD-3530 None 5.1 5mm7
EMD-3531 C1 3.2 5mmi
EMD-3532 C1 3.6 5mmj
EMD-3533 C1 3.4 5mmm
EMD-3534 C1 4.1 5mp9,5mpd
EMD-3535 C1 4.5 5mpa,5mpe
EMD-3536 C1 7.8 5mpb
EMD-3537 C1 7.7 5mpc
EMD-3538 I 3.9 5mpp
EMD-3539 None 3.85 5mps
EMD-3540 C1 7.9 n/a
EMD-3541 C1 4.17 5mq0
EMD-3542 None 4.6 n/a
EMD-3543 T 5.4 5mq3
EMD-3544 I 5.2 5mq7
EMD-3545 C1 5.9 5mqf
EMD-3546 C17 6.1 n/a
EMD-3547 C1 8.4 n/a
EMD-3551 None 3.25 5mrc
EMD-3552 None 3.75 5mre
EMD-3553 None 4.97 5mrf
EMD-3554 None 3.5 n/a
EMD-3555 None 3.3 n/a
EMD-3556 None 3.2 n/a
EMD-3561 C1 9.8 5ms0
EMD-3562 I 4.25 5ms1
EMD-3565 I 4.25 5msh
EMD-3570 None 3.8 5mup
EMD-3571 I 4.0 5muu
EMD-3572 C6 9.1 5muv
EMD-3573 None 9.1 5muw
EMD-3574 None 3.1 5mv5
EMD-3575 None 3.5 5mv6
EMD-3576 None 27.7 5mva
EMD-3577 None 38.0 n/a
EMD-3578 None 28.4 5mvy
EMD-3579 C1 6.4 n/a
EMD-3580 C1 7.6 5my1
EMD-3581 C1 5.6 5myj
EMD-3582 C1 20.0 n/a
EMD-3583 C1 3.8 5mz6
EMD-3584 C1 7.0 n/a
EMD-3585 C2 28.0 n/a
EMD-3588 C1 4.5 n/a
EMD-3589 None 4.2 5n5n
EMD-3590 None 7.7 5n5y
EMD-3591 None 7.7 5n5z
EMD-3592 None 7.7 5n60
EMD-3593 None 3.4 5n61
EMD-3594 None 6.9 5n61
EMD-3595 D8 4.2 5n6w
EMD-3596 C6 13.1 n/a
EMD-3599 I 10.9 n/a
EMD-3601 C1 3.9 5n8o
EMD-3602 None 4.7 5n8y
EMD-3603 None 7.0 n/a
EMD-3605 None 4.2 5n9y
EMD-3607 C1 21.0 n/a
EMD-3608 I 11.4 n/a
EMD-3609 None 27.3 n/a
EMD-3611 None 9.0 5nbz
EMD-3612 None 15.1 n/a
EMD-3613 C3 24.7 n/a
EMD-3614 None 28.3 n/a
EMD-3615 I 13.5 n/a
EMD-3616 C1 24.2 n/a
EMD-3617 C1 4.8 5nco
EMD-3618 C1 3.6 5np6
EMD-3619 None 3.7 5nd1
EMD-3620 None 5.8 5nd2
EMD-3621 None 6.1 5nd3
EMD-3622 None 4.4 5nd4
EMD-3623 None 7.9 5nd7
EMD-3624 C1 3.7 5nd8
EMD-3625 None 3.7 5nd9
EMD-3626 C1 5.5 n/a
EMD-3627 C1 5.7 n/a
EMD-3628 C1 5.9 n/a
EMD-3629 C1 6.2 n/a
EMD-3630 I 3.1 5ned
EMD-3631 None 3.1 5nej
EMD-3632 None 10.8 5nem
EMD-3633 None 11.5 5ner
EMD-3634 None 8.6 5net
EMD-3635 None 12.3 5neu
EMD-3636 None 6.5 5ng5
EMD-3637 None 6.76 6fxc
EMD-3638 C1 11.0 n/a
EMD-3639 C1 9.0 n/a
EMD-3640 None 2.9 5ngm
EMD-3641 C6 30.8 n/a
EMD-3642 None 24.4 n/a
EMD-3643 None 29.6 n/a
EMD-3644 None 23.7 n/a
EMD-3645 C5 3.5 n/a
EMD-3649 C6 24.8 n/a
EMD-3650 None 3.4 n/a
